Workload,Frequency (GHz),Governor,Record_Count,Operation_Count,No.threads,Consistency,Replication,Runtime (ms),Dynamic Power (W),Dynamic Energy (J)
workload-B,1.4,userspace,500000,250000,32,Quorum,Full,16387.23,85.98,1408.9
workload-B,1.5,userspace,500000,250000,32,Quorum,Full,17679.33,95.8,1693.68
workload-B,1.6,userspace,500000,250000,32,Quorum,Full,16642.09,91.99,1530.91
workload-B,1.7,userspace,500000,250000,32,Quorum,Full,17587.91,96.62,1699.37
workload-B,1.8,userspace,500000,250000,32,Quorum,Full,17451.53,98.41,1717.35
workload-B,1.9,userspace,500000,250000,32,Quorum,Full,17064.03,103.69,1769.43
workload-B,2.0,userspace,500000,250000,32,Quorum,Full,17882.58,105.39,1884.71
workload-B,2.1,userspace,500000,250000,32,Quorum,Full,16582.86,115.23,1910.78
workload-B,2.2,userspace,500000,250000,32,Quorum,Full,17439.3,122.9,2143.33
workload-B,2.3,userspace,500000,250000,32,Quorum,Full,17532.69,120.35,2110.06
workload-B,2.4,userspace,500000,250000,32,Quorum,Full,16659.17,122.75,2044.83
workload-B,2.5,userspace,500000,250000,32,Quorum,Full,18041.67,132.42,2389.11
workload-B,2.6,userspace,500000,250000,32,Quorum,Full,16883.64,130.67,2206.12
workload-B,2.7,userspace,500000,250000,32,Quorum,Full,16341.32,130.48,2132.18
workload-B,2.8,userspace,500000,250000,32,Quorum,Full,17198.98,138.42,2380.69
workload-B,,performance,500000,500000,32,Quorum,Full,17833.37,91.53,1632.28
workload-B,,conservative,500000,500000,32,Quorum,Full,16711.12,74.72,1248.6
workload-B,,powersave,500000,500000,32,Quorum,Full,17694.3,73.19,1295.05
workload-B,,ondemand,500000,500000,32,Quorum,Full,17193.78,79.17,1361.15
workload-B,1.0,userspace,500000,500000,32,Quorum,Full,16944.81,77.72,1316.95
workload-B,1.1,userspace,500000,500000,32,Quorum,Full,16569.75,74.52,1234.82
workload-B,1.2,userspace,500000,500000,32,Quorum,Full,16375.19,77.73,1272.89
workload-B,1.3,userspace,500000,500000,32,Quorum,Full,16882.04,86.89,1466.91
workload-B,1.4,userspace,500000,500000,32,Quorum,Full,16468.56,89.1,1467.4
workload-B,1.5,userspace,500000,500000,32,Quorum,Full,17355.8,89.11,1546.58
workload-B,1.6,userspace,500000,500000,32,Quorum,Full,17918.45,94.66,1696.22
workload-B,1.7,userspace,500000,500000,32,Quorum,Full,16553.8,100.02,1655.74
workload-B,1.8,userspace,500000,500000,32,Quorum,Full,17906.96,106.39,1905.17
workload-B,1.9,userspace,500000,500000,32,Quorum,Full,16627.47,102.68,1707.33
workload-B,2.0,userspace,500000,500000,32,Quorum,Full,18038.87,114.13,2058.84
workload-B,2.1,userspace,500000,500000,32,Quorum,Full,16937.11,109.27,1850.74
workload-B,2.2,userspace,500000,500000,32,Quorum,Full,16427.58,123.8,2033.72
workload-B,2.3,userspace,500000,500000,32,Quorum,Full,17823.31,117.61,2096.18
workload-B,2.4,userspace,500000,500000,32,Quorum,Full,17182.9,130.48,2242.0
workload-B,2.5,userspace,500000,500000,32,Quorum,Full,16717.61,125.33,2095.18
workload-B,2.6,userspace,500000,500000,32,Quorum,Full,17335.5,139.11,2411.5
workload-B,2.7,userspace,500000,500000,32,Quorum,Full,17139.15,137.66,2359.32
workload-B,2.8,userspace,500000,500000,32,Quorum,Full,17703.12,139.87,2476.11
workload-B,,performance,500000,750000,32,Quorum,Full,17119.13,90.47,1548.76
workload-B,,conservative,500000,750000,32,Quorum,Full,17693.57,71.67,1268.11
workload-B,,powersave,500000,750000,32,Quorum,Full,17491.75,72.94,1275.77
workload-B,,ondemand,500000,750000,32,Quorum,Full,16411.27,84.63,1388.95
workload-B,1.0,userspace,500000,750000,32,Quorum,Full,17842.74,77.58,1384.24
workload-B,1.1,userspace,500000,750000,32,Quorum,Full,17691.81,74.22,1313.16
workload-B,1.2,userspace,500000,750000,32,Quorum,Full,16337.77,83.74,1368.16
workload-B,1.3,userspace,500000,750000,32,Quorum,Full,16933.1,83.32,1410.83
workload-B,1.4,userspace,500000,750000,32,Quorum,Full,16508.68,90.48,1493.69
workload-B,1.5,userspace,500000,750000,32,Quorum,Full,17863.82,88.65,1583.6
workload-B,1.6,userspace,500000,750000,32,Quorum,Full,17239.79,99.57,1716.64
workload-B,1.7,userspace,500000,750000,32,Quorum,Full,17145.86,96.79,1659.48
workload-B,1.8,userspace,500000,750000,32,Quorum,Full,16546.67,106.55,1763.03
workload-B,1.9,userspace,500000,750000,32,Quorum,Full,16584.74,111.72,1852.8
workload-B,2.0,userspace,500000,750000,32,Quorum,Full,17835.63,114.64,2044.62
workload-B,2.1,userspace,500000,750000,32,Quorum,Full,16701.36,110.33,1842.59
workload-B,2.2,userspace,500000,750000,32,Quorum,Full,17891.81,116.16,2078.3
workload-B,2.3,userspace,500000,750000,32,Quorum,Full,17166.48,121.2,2080.51
workload-B,2.4,userspace,500000,750000,32,Quorum,Full,16594.58,120.08,1992.59
workload-B,2.5,userspace,500000,750000,32,Quorum,Full,16399.28,135.03,2214.37
workload-B,2.6,userspace,500000,750000,32,Quorum,Full,17671.21,135.46,2393.71
workload-B,2.7,userspace,500000,750000,32,Quorum,Full,16495.37,133.84,2207.81
workload-B,2.8,userspace,500000,750000,32,Quorum,Full,16884.82,141.41,2387.68
workload-B,,performance,500000,250000,64,Quorum,Full,8821.8,91.74,809.35
workload-B,,conservative,500000,250000,64,Quorum,Full,8321.81,75.35,627.02
workload-B,,powersave,500000,250000,64,Quorum,Full,8408.14,70.98,596.83
workload-B,,ondemand,500000,250000,64,Quorum,Full,8292.4,82.78,686.41
workload-B,1.0,userspace,500000,250000,64,Quorum,Full,8930.1,73.36,655.12
workload-B,1.1,userspace,500000,250000,64,Quorum,Full,8814.94,75.93,669.33
workload-B,1.2,userspace,500000,250000,64,Quorum,Full,8678.02,82.95,719.87
workload-B,1.3,userspace,500000,250000,64,Quorum,Full,8274.28,81.19,671.78
workload-B,1.4,userspace,500000,250000,64,Quorum,Full,8587.28,87.09,747.86
workload-B,1.5,userspace,500000,250000,64,Quorum,Full,8609.27,96.82,833.56
workload-B,1.6,userspace,500000,250000,64,Quorum,Full,8727.23,97.93,854.68
workload-B,1.7,userspace,500000,250000,64,Quorum,Full,8957.8,101.99,913.61
workload-B,1.8,userspace,500000,250000,64,Quorum,Full,8488.44,105.31,893.88
workload-B,1.9,userspace,500000,250000,64,Quorum,Full,8494.08,111.78,949.45
workload-B,2.0,userspace,500000,250000,64,Quorum,Full,8829.06,115.87,1023.01
workload-B,2.1,userspace,500000,250000,64,Quorum,Full,8677.61,113.22,982.49
workload-B,2.2,userspace,500000,250000,64,Quorum,Full,8219.99,123.1,1011.87
workload-B,2.3,userspace,500000,250000,64,Quorum,Full,8823.1,122.72,1082.77
workload-B,2.4,userspace,500000,250000,64,Quorum,Full,8426.76,120.66,1016.81
workload-B,2.5,userspace,500000,250000,64,Quorum,Full,8939.86,123.59,1104.87
workload-B,2.6,userspace,500000,250000,64,Quorum,Full,8611.22,138.2,1190.1
workload-B,2.7,userspace,500000,250000,64,Quorum,Full,8813.62,132.96,1171.82
workload-B,2.8,userspace,500000,250000,64,Quorum,Full,8428.87,144.79,1220.38
workload-B,,performance,500000,500000,64,Quorum,Full,8637.81,92.07,795.3
workload-B,,conservative,500000,500000,64,Quorum,Full,8443.79,73.2,618.06
workload-B,,powersave,500000,500000,64,Quorum,Full,8449.9,71.26,602.18
workload-B,,ondemand,500000,500000,64,Quorum,Full,8181.63,81.43,666.26
workload-B,1.0,userspace,500000,500000,64,Quorum,Full,8741.35,75.96,663.97
workload-B,1.1,userspace,500000,500000,64,Quorum,Full,8412.89,80.13,674.16
workload-B,1.2,userspace,500000,500000,64,Quorum,Full,8614.56,82.81,713.41
workload-B,1.3,userspace,500000,500000,64,Quorum,Full,8893.78,86.94,773.22
workload-B,1.4,userspace,500000,500000,64,Quorum,Full,8637.63,86.38,746.14
workload-B,1.5,userspace,500000,500000,64,Quorum,Full,8708.01,88.55,771.13
workload-B,1.6,userspace,500000,500000,64,Quorum,Full,8802.58,99.1,872.32
workload-B,1.7,userspace,500000,500000,64,Quorum,Full,8278.45,97.38,806.18
workload-B,1.8,userspace,500000,500000,64,Quorum,Full,8668.7,102.68,890.12
workload-B,1.9,userspace,500000,500000,64,Quorum,Full,8674.51,105.76,917.44
workload-B,2.0,userspace,500000,500000,64,Quorum,Full,8179.88,111.0,907.98
workload-B,2.1,userspace,500000,500000,64,Quorum,Full,8229.3,108.88,896.04
workload-B,2.2,userspace,500000,500000,64,Quorum,Full,8360.51,119.91,1002.53
workload-B,2.3,userspace,500000,500000,64,Quorum,Full,8743.06,115.82,1012.63
workload-B,2.4,userspace,500000,500000,64,Quorum,Full,8632.29,122.42,1056.76
workload-B,2.5,userspace,500000,500000,64,Quorum,Full,8419.62,128.8,1084.46
workload-B,2.6,userspace,500000,500000,64,Quorum,Full,8857.61,133.27,1180.44
workload-B,2.7,userspace,500000,500000,64,Quorum,Full,8299.55,137.03,1137.29
workload-B,2.8,userspace,500000,500000,64,Quorum,Full,8623.02,143.65,1238.74
workload-B,,performance,500000,750000,64,Quorum,Full,8784.75,89.4,785.39
workload-B,,conservative,500000,750000,64,Quorum,Full,8726.39,73.86,644.53
workload-B,,powersave,500000,750000,64,Quorum,Full,8200.69,73.7,604.42
workload-B,,ondemand,500000,750000,64,Quorum,Full,8905.95,78.97,703.28
workload-B,1.0,userspace,500000,750000,64,Quorum,Full,8846.29,70.48,623.53
workload-B,1.1,userspace,500000,750000,64,Quorum,Full,8730.89,79.43,693.49
workload-B,1.2,userspace,500000,750000,64,Quorum,Full,8711.66,80.26,699.24
workload-B,1.3,userspace,500000,750000,64,Quorum,Full,8530.48,86.19,735.2
workload-B,1.4,userspace,500000,750000,64,Quorum,Full,8727.43,85.6,747.03
workload-B,1.5,userspace,500000,750000,64,Quorum,Full,8963.82,94.27,845.04
workload-B,1.6,userspace,500000,750000,64,Quorum,Full,8215.66,99.91,820.79
workload-B,1.7,userspace,500000,750000,64,Quorum,Full,8336.47,102.21,852.06
workload-B,1.8,userspace,500000,750000,64,Quorum,Full,8349.73,101.58,848.16
workload-B,1.9,userspace,500000,750000,64,Quorum,Full,8730.54,105.39,920.11
workload-B,2.0,userspace,500000,750000,64,Quorum,Full,8790.91,108.37,952.68
workload-B,2.1,userspace,500000,750000,64,Quorum,Full,8331.02,115.46,961.88
workload-B,2.2,userspace,500000,750000,64,Quorum,Full,8495.09,116.69,991.27
workload-B,2.3,userspace,500000,750000,64,Quorum,Full,8918.25,125.33,1117.72
workload-B,2.4,userspace,500000,750000,64,Quorum,Full,8323.86,126.49,1052.85
workload-B,2.5,userspace,500000,750000,64,Quorum,Full,8482.53,130.82,1109.67
workload-B,2.6,userspace,500000,750000,64,Quorum,Full,8664.47,134.25,1163.2
workload-B,2.7,userspace,500000,750000,64,Quorum,Full,8731.4,139.74,1220.16
workload-B,2.8,userspace,500000,750000,64,Quorum,Full,8732.81,142.64,1245.61
workload-B,,performance,750000,250000,32,Quorum,Full,25298.21,91.95,2326.08
workload-B,,conservative,750000,250000,32,Quorum,Full,25356.61,72.36,1834.87
workload-B,,powersave,750000,250000,32,Quorum,Full,26092.6,70.56,1840.98
workload-B,,ondemand,750000,250000,32,Quorum,Full,25429.26,77.52,1971.24
workload-B,1.0,userspace,750000,250000,32,Quorum,Full,24906.51,70.66,1759.81
workload-B,1.1,userspace,750000,250000,32,Quorum,Full,25337.91,76.49,1938.11
workload-B,1.2,userspace,750000,250000,32,Quorum,Full,25754.97,82.12,2115.06
workload-B,1.3,userspace,750000,250000,32,Quorum,Full,26007.53,85.44,2221.98
workload-B,1.4,userspace,750000,250000,32,Quorum,Full,25625.82,89.03,2281.58
workload-B,1.5,userspace,750000,250000,32,Quorum,Full,25962.11,92.3,2396.38
workload-B,1.6,userspace,750000,250000,32,Quorum,Full,26466.24,94.39,2498.19
workload-B,1.7,userspace,750000,250000,32,Quorum,Full,24764.1,97.51,2414.66
workload-B,1.8,userspace,750000,250000,32,Quorum,Full,26979.66,108.17,2918.48
workload-B,1.9,userspace,750000,250000,32,Quorum,Full,26605.81,112.04,2980.79
workload-B,2.0,userspace,750000,250000,32,Quorum,Full,26135.86,107.63,2813.01
workload-B,2.1,userspace,750000,250000,32,Quorum,Full,26386.38,114.3,3016.07
workload-B,2.2,userspace,750000,250000,32,Quorum,Full,26291.2,120.67,3172.63
workload-B,2.3,userspace,750000,250000,32,Quorum,Full,26312.82,120.63,3174.05
workload-B,2.4,userspace,750000,250000,32,Quorum,Full,24600.08,119.92,2950.01
workload-B,2.5,userspace,750000,250000,32,Quorum,Full,26584.95,129.42,3440.65
workload-B,2.6,userspace,750000,250000,32,Quorum,Full,25933.94,127.03,3294.42
workload-B,2.7,userspace,750000,250000,32,Quorum,Full,25245.23,138.25,3490.06
workload-B,2.8,userspace,750000,250000,32,Quorum,Full,26855.84,141.18,3791.51
workload-B,,performance,750000,500000,32,Quorum,Full,24710.49,85.87,2121.98
workload-B,,conservative,750000,500000,32,Quorum,Full,25092.66,72.16,1810.72
workload-B,,powersave,750000,500000,32,Quorum,Full,26847.35,72.18,1937.75
workload-B,,ondemand,750000,500000,32,Quorum,Full,26087.09,82.48,2151.79
workload-B,1.0,userspace,750000,500000,32,Quorum,Full,25909.18,73.39,1901.57
workload-B,1.1,userspace,750000,500000,32,Quorum,Full,26713.2,81.19,2168.89
workload-B,1.2,userspace,750000,500000,32,Quorum,Full,24705.45,85.05,2101.08
workload-B,1.3,userspace,750000,500000,32,Quorum,Full,24805.65,82.14,2037.58
workload-B,1.4,userspace,750000,500000,32,Quorum,Full,24866.95,89.64,2228.97
workload-B,1.5,userspace,750000,500000,32,Quorum,Full,24909.58,95.08,2368.29
workload-B,1.6,userspace,750000,500000,32,Quorum,Full,26626.68,96.45,2568.25
workload-B,1.7,userspace,750000,500000,32,Quorum,Full,26653.26,95.88,2555.59
workload-B,1.8,userspace,750000,500000,32,Quorum,Full,24876.83,100.5,2500.09
workload-B,1.9,userspace,750000,500000,32,Quorum,Full,25071.39,108.8,2727.69
workload-B,2.0,userspace,750000,500000,32,Quorum,Full,25801.04,108.12,2789.7
workload-B,2.1,userspace,750000,500000,32,Quorum,Full,24546.66,109.33,2683.7
workload-B,2.2,userspace,750000,500000,32,Quorum,Full,25635.02,113.61,2912.44
workload-B,2.3,userspace,750000,500000,32,Quorum,Full,26877.58,122.9,3303.24
workload-B,2.4,userspace,750000,500000,32,Quorum,Full,25004.13,123.51,3088.19
workload-B,2.5,userspace,750000,500000,32,Quorum,Full,26496.78,127.9,3388.84
workload-B,2.6,userspace,750000,500000,32,Quorum,Full,24839.47,133.09,3305.89
workload-B,2.7,userspace,750000,500000,32,Quorum,Full,24826.8,139.33,3459.22
workload-B,2.8,userspace,750000,500000,32,Quorum,Full,25680.14,136.2,3497.74
workload-B,,performance,750000,750000,32,Quorum,Full,25296.76,89.52,2264.57
workload-B,,conservative,750000,750000,32,Quorum,Full,25594.34,72.94,1866.74
workload-B,,powersave,750000,750000,32,Quorum,Full,25856.03,68.58,1773.28
workload-B,,ondemand,750000,750000,32,Quorum,Full,26015.85,85.54,2225.51
workload-B,1.0,userspace,750000,750000,32,Quorum,Full,25148.66,77.16,1940.44
workload-B,1.1,userspace,750000,750000,32,Quorum,Full,26415.09,74.67,1972.33
workload-B,1.2,userspace,750000,750000,32,Quorum,Full,26858.23,80.06,2150.16
workload-B,1.3,userspace,750000,750000,32,Quorum,Full,26278.65,86.0,2259.86
workload-B,1.4,userspace,750000,750000,32,Quorum,Full,24785.45,91.0,2255.37
workload-B,1.5,userspace,750000,750000,32,Quorum,Full,26014.03,91.0,2367.32
workload-B,1.6,userspace,750000,750000,32,Quorum,Full,25231.05,92.0,2321.31
workload-B,1.7,userspace,750000,750000,32,Quorum,Full,26792.66,96.5,2585.48
workload-B,1.8,userspace,750000,750000,32,Quorum,Full,26499.94,107.92,2859.95
workload-B,1.9,userspace,750000,750000,32,Quorum,Full,24826.99,102.82,2552.78
workload-B,2.0,userspace,750000,750000,32,Quorum,Full,24692.64,106.85,2638.47
workload-B,2.1,userspace,750000,750000,32,Quorum,Full,26364.46,117.66,3102.09
workload-B,2.2,userspace,750000,750000,32,Quorum,Full,25390.01,119.59,3036.45
workload-B,2.3,userspace,750000,750000,32,Quorum,Full,26737.77,121.87,3258.5
workload-B,2.4,userspace,750000,750000,32,Quorum,Full,24792.12,119.36,2959.23
workload-B,2.5,userspace,750000,750000,32,Quorum,Full,26931.85,129.09,3476.6
workload-B,2.6,userspace,750000,750000,32,Quorum,Full,25389.1,127.72,3242.63
workload-B,2.7,userspace,750000,750000,32,Quorum,Full,26105.35,130.45,3405.46
workload-B,2.8,userspace,750000,750000,32,Quorum,Full,24664.86,138.02,3404.35
workload-B,,performance,750000,250000,64,Quorum,Full,13260.37,88.2,1169.54
workload-B,,conservative,750000,250000,64,Quorum,Full,12278.45,77.52,951.83
workload-B,,powersave,750000,250000,64,Quorum,Full,12790.99,72.45,926.72
workload-B,,ondemand,750000,250000,64,Quorum,Full,12312.48,78.21,962.92
workload-B,1.0,userspace,750000,250000,64,Quorum,Full,12918.96,75.44,974.57
workload-B,1.1,userspace,750000,250000,64,Quorum,Full,13361.61,78.91,1054.32
workload-B,1.2,userspace,750000,250000,64,Quorum,Full,12735.8,78.09,994.48
workload-B,1.3,userspace,750000,250000,64,Quorum,Full,12336.52,81.46,1004.89
workload-B,1.4,userspace,750000,250000,64,Quorum,Full,13373.05,85.45,1142.73
workload-B,1.5,userspace,750000,250000,64,Quorum,Full,13290.08,94.97,1262.12
workload-B,1.6,userspace,750000,250000,64,Quorum,Full,13338.02,96.21,1283.29
workload-B,1.7,userspace,750000,250000,64,Quorum,Full,12842.57,96.73,1242.27
workload-B,1.8,userspace,750000,250000,64,Quorum,Full,12801.96,105.0,1344.23
workload-B,1.9,userspace,750000,250000,64,Quorum,Full,12508.43,106.97,1338.08
workload-B,2.0,userspace,750000,250000,64,Quorum,Full,12473.76,106.76,1331.72
workload-B,2.1,userspace,750000,250000,64,Quorum,Full,13306.11,119.78,1593.76
workload-B,2.2,userspace,750000,250000,64,Quorum,Full,12957.45,121.18,1570.21
workload-B,2.3,userspace,750000,250000,64,Quorum,Full,13196.78,116.86,1542.2
workload-B,2.4,userspace,750000,250000,64,Quorum,Full,13138.09,125.16,1644.41
workload-B,2.5,userspace,750000,250000,64,Quorum,Full,12637.54,126.51,1598.8
workload-B,2.6,userspace,750000,250000,64,Quorum,Full,12555.31,129.65,1627.85
workload-B,2.7,userspace,750000,250000,64,Quorum,Full,13117.05,137.08,1798.04
workload-B,2.8,userspace,750000,250000,64,Quorum,Full,12856.26,134.49,1729.02
workload-B,,performance,750000,500000,64,Quorum,Full,12767.42,86.04,1098.56
workload-B,,conservative,750000,500000,64,Quorum,Full,13512.44,73.14,988.32
workload-B,,powersave,750000,500000,64,Quorum,Full,12389.83,73.41,909.52
workload-B,,ondemand,750000,500000,64,Quorum,Full,13331.64,84.2,1122.55
workload-B,1.0,userspace,750000,500000,64,Quorum,Full,13498.71,76.81,1036.85
workload-B,1.1,userspace,750000,500000,64,Quorum,Full,12694.2,78.58,997.53
workload-B,1.2,userspace,750000,500000,64,Quorum,Full,12361.59,78.74,973.37
workload-B,1.3,userspace,750000,500000,64,Quorum,Full,12724.26,88.54,1126.55
workload-B,1.4,userspace,750000,500000,64,Quorum,Full,12373.66,90.61,1121.24
workload-B,1.5,userspace,750000,500000,64,Quorum,Full,12300.96,90.95,1118.78
workload-B,1.6,userspace,750000,500000,64,Quorum,Full,13147.58,98.91,1300.49
workload-B,1.7,userspace,750000,500000,64,Quorum,Full,12583.31,98.7,1241.97
workload-B,1.8,userspace,750000,500000,64,Quorum,Full,12690.88,105.64,1340.72
workload-B,1.9,userspace,750000,500000,64,Quorum,Full,12283.61,103.35,1269.45
workload-B,2.0,userspace,750000,500000,64,Quorum,Full,13280.62,108.08,1435.38
workload-B,2.1,userspace,750000,500000,64,Quorum,Full,13099.64,114.97,1506.04
workload-B,2.2,userspace,750000,500000,64,Quorum,Full,12908.04,114.82,1482.11
workload-B,2.3,userspace,750000,500000,64,Quorum,Full,13479.88,127.46,1718.1
workload-B,2.4,userspace,750000,500000,64,Quorum,Full,12355.53,119.87,1481.06
workload-B,2.5,userspace,750000,500000,64,Quorum,Full,12387.5,130.37,1614.95
workload-B,2.6,userspace,750000,500000,64,Quorum,Full,12481.85,138.62,1730.29
workload-B,2.7,userspace,750000,500000,64,Quorum,Full,12620.09,137.78,1738.8
workload-B,2.8,userspace,750000,500000,64,Quorum,Full,13107.46,133.41,1748.67
workload-B,,performance,750000,750000,64,Quorum,Full,13312.27,86.27,1148.44
workload-B,,conservative,750000,750000,64,Quorum,Full,12825.49,77.77,997.49
workload-B,,powersave,750000,750000,64,Quorum,Full,12701.03,69.45,882.06
workload-B,,ondemand,750000,750000,64,Quorum,Full,12424.45,85.22,1058.77
workload-B,1.0,userspace,750000,750000,64,Quorum,Full,13024.95,76.48,996.1
workload-B,1.1,userspace,750000,750000,64,Quorum,Full,12869.24,78.23,1006.76
workload-B,1.2,userspace,750000,750000,64,Quorum,Full,12959.81,81.01,1049.88
workload-B,1.3,userspace,750000,750000,64,Quorum,Full,12929.23,87.16,1126.9
workload-B,1.4,userspace,750000,750000,64,Quorum,Full,13129.91,92.19,1210.41
workload-B,1.5,userspace,750000,750000,64,Quorum,Full,13158.14,95.78,1260.24
workload-B,1.6,userspace,750000,750000,64,Quorum,Full,13373.72,95.38,1275.64
workload-B,1.7,userspace,750000,750000,64,Quorum,Full,12864.16,99.66,1282.04
workload-B,1.8,userspace,750000,750000,64,Quorum,Full,13200.94,101.26,1336.72
workload-B,1.9,userspace,750000,750000,64,Quorum,Full,13022.02,106.43,1385.95
workload-B,2.0,userspace,750000,750000,64,Quorum,Full,12940.62,115.62,1496.18
